370;237;244;69;land;false;forest;1
371;207;196;107;land;false;jungle;1
372;148;143;224;land;false;mountain;1
373;123;250;237;land;false;desert;1
374;162;95;247;land;true;mountain;1
375;254;231;140;land;false;desert;1
376;213;163;212;land;true;mountain;1
377;151;239;143;land;false;forest;1
378;169;181;173;land;false;forest;1
379;194;98;243;land;false;mountain;1
380;200;222;164;land;true;forest;1
381;244;221;114;land;false;hills;1
382;191;232;94;land;true;forest;1
383;209;156;140;land;true;mountain;1
384;188;164;188;land;false;mountain;1
385;175;250;113;land;true;hills;1
386;164;254;141;land;false;forest;1
387;162;184;209;land;true;mountain;1
388;218;197;148;land;true;mountain;1
389;231;209;158;land;false;forest;1
390;236;166;199;land;true;mountain;1
391;243;228;219;land;true;hills;1
392;186;245;128;land;false;mountain;1
393;83;193;238;land;false;forest;1
394;241;112;197;land;false;forest;1
395;219;137;173;land;false;hills;1
396;247;200;160;land;false;forest;1
397;252;117;187;land;true;plains;1
398;101;250;244;land;true;desert;1
399;155;254;153;land;false;plains;1
400;235;93;193;land;true;forest;1
401;254;239;227;land;false;mountain;1
402;197;152;163;land;true;mountain;1
403;150;194;240;land;false;forest;1
404;253;50;241;land;true;forest;1
405;225;245;145;land;true;forest;1
406;167;156;244;land;false;forest;1
407;213;233;226;land;true;hills;1
408;193;228;117;land;false;forest;1
409;171;214;160;land;false;plains;1
410;188;195;137;land;true;desert;1
411;208;183;211;land;false;mountain;1
412;118;140;249;land;false;desert;1
413;230;164;179;land;false;jungle;1
414;207;251;95;land;true;mountain;1
415;166;233;129;land;false;mountain;1
416;152;220;251;land;true;forest;1
417;205;121;224;land;true;forest;1
418;203;252;249;land;true;mountain;1
419;137;211;203;land;true;plains;1
420;250;237;33;land;false;hills;1
421;241;214;48;land;false;forest;1
422;205;245;245;land;false;mountain;1
423;196;149;178;land;false;mountain;1
424;222;215;134;land;false;forest;1
425;206;167;193;land;false;mountain;1
426;232;193;212;land;false;forest;1
427;79;231;248;land;false;forest;1
428;245;50;223;land;true;forest;1
429;248;144;173;land;true;forest;1
430;242;30;240;land;true;desert;1
431;105;148;250;land;false;forest;1
432;239;37;247;land;false;forest;1
433;220;124;245;land;false;mountain;1
434;180;254;160;land;false;desert;1
435;244;183;167;land;false;mountain;1
436;189;220;215;land;true;jungle;1
437;141;236;200;land;false;desert;1
438;208;146;240;land;false;mountain;1
439;225;129;153;land;false;mountain;1
440;253;235;207;land;true;forest;1
441;208;240;62;land;false;mountain;1
442;114;224;190;land;false;mountain;1
443;196;189;192;land;true;mountain;1
444;247;192;92;land;true;mountain;1
445;169;224;121;land;true;mountain;1
446;242;154;244;land;false;hills;1
447;212;229;65;land;true;forest;1
448;199;157;236;land;false;plains;1
449;233;217;108;land;true;mountain;1
450;156;244;131;land;true;mountain;1
451;240;235;36;land;false;mountain;1
452;215;209;179;land;true;mountain;1
453;120;244;213;land;false;mountain;1
454;93;198;223;land;false;forest;1
455;239;100;207;land;false;mountain;1
456;249;154;183;land;false;forest;1
457;239;88;176;land;false;forest;1
458;227;240;40;land;false;hills;1
459;224;183;115;land;false;desert;1
460;222;234;225;land;true;mountain;1
461;171;241;213;land;true;desert;1
462;196;107;249;land;false;mountain;1
463;198;228;254;land;false;hills;1
464;218;242;50;land;false;mountain;1
465;224;209;112;land;true;mountain;1
466;229;216;168;land;true;forest;1
467;170;162;172;land;false;forest;1
468;131;160;222;land;true;jungle;1
469;170;244;114;land;false;desert;1
470;179;210;149;land;false;hills;1
471;228;137;149;land;true;mountain;1
472;235;151;138;land;true;desert;1
473;219;106;199;land;true;plains;1
474;210;231;117;land;false;mountain;1
475;205;207;196;land;false;forest;1
476;218;196;167;land;false;hills;1
477;226;223;179;land;true;mountain;1
478;218;190;144;land;true;desert;1
479;213;240;177;land;false;forest;1
480;141;217;153;land;true;jungle;1
481;166;221;254;land;true;mountain;1
482;178;128;233;land;false;plains;1
483;214;202;205;land;true;plains;1
484;171;199;230;land;true;mountain;1
485;203;125;175;land;true;mountain;1
486;124;234;160;land;false;jungle;1
487;213;105;205;land;true;mountain;1
488;105;235;188;land;true;mountain;1
489;251;39;235;land;true;hills;1
490;201;99;208;land;false;hills;1
491;137;130;248;land;true;forest;1
492;253;252;33;land;false;forest;1
493;210;251;144;land;true;jungle;1
494;247;129;247;land;false;jungle;1
495;143;128;250;land;true;forest;1
496;175;220;154;land;true;forest;1
497;237;195;233;land;true;mountain;1
498;218;112;232;land;false;forest;1
499;171;133;213;land;false;hills;1
500;142;227;150;land;false;desert;1
501;204;163;246;land;true;mountain;1
502;239;110;221;land;true;plains;1
503;222;99;206;land;false;mountain;1
504;78;211;222;land;false;hills;1
505;235;235;52;land;false;desert;1
506;90;244;231;land;true;forest;1
507;199;99;224;land;false;mountain;1
508;202;236;232;land;true;forest;1
509;202;128;246;land;true;mountain;1
510;211;79;252;land;true;mountain;1
511;244;45;251;land;true;mountain;1
512;245;62;224;land;true;desert;1
513;229;247;238;land;true;forest;1
514;252;233;108;land;false;forest;1
515;142;122;240;land;true;mountain;1
516;209;106;243;land;true;mountain;1
517;208;252;89;land;false;forest;1
518;199;204;199;land;false;hills;1
519;154;217;146;land;false;mountain;1
520;162;254;224;land;false;desert;1
521;247;46;224;land;false;forest;1
522;172;95;247;land;false;mountain;1
523;167;244;173;land;true;plains;1
524;223;253;80;land;false;mountain;1
525;172;139;249;land;false;forest;1
526;191;137;188;land;false;desert;1
527;186;180;194;land;true;forest;1
528;156;157;235;land;false;mountain;1
529;193;232;105;land;true;mountain;1
530;170;205;148;land;true;forest;1
531;134;241;228;land;false;forest;1
532;215;185;222;land;false;hills;1
533;145;196;167;land;true;mountain;1
534;102;202;221;land;false;plains;1
535;134;221;199;land;false;mountain;1
536;234;201;124;land;true;hills;1
537;236;225;53;land;false;forest;1
538;69;238;194;land;true;jungle;1
539;152;206;177;land;false;mountain;1
540;229;235;130;land;false;mountain;1
541;187;200;165;land;true;hills;1
542;254;60;188;land;false;plains;1
543;230;148;185;land;false;desert;1
544;246;55;202;land;false;forest;1
545;96;236;189;land;true;mountain;1
546;253;207;48;land;true;mountain;1
547;172;144;215;land;false;jungle;1
548;199;74;235;land;false;desert;1
549;165;210;173;land;false;jungle;1
550;163;240;248;land;false;desert;1
551;72;220;221;land;false;desert;1
552;126;222;219;land;false;mountain;1
553;207;181;240;land;false;desert;1
554;174;235;100;land;false;forest;1
555;250;149;224;land;false;forest;1
556;176;132;253;land;true;forest;1
557;177;206;151;land;false;forest;1
558;209;193;153;land;true;mountain;1
559;106;200;226;land;true;mountain;1
560;178;231;178;land;true;forest;1
561;234;199;79;land;false;jungle;1
562;214;171;245;land;false;plains;1
563;219;228;181;land;false;mountain;1
564;228;193;144;land;true;desert;1
565;84;222;199;land;true;forest;1
566;239;86;229;land;true;mountain;1
567;219;160;247;land;true;mountain;1
568;166;190;187;land;false;mountain;1
569;117;209;222;land;true;forest;1
570;247;149;211;land;true;forest;1
571;179;159;177;land;true;plains;1
572;250;174;178;land;false;plains;1
573;252;121;199;land;true;forest;1
574;131;253;143;land;false;jungle;1
575;233;247;193;land;true;jungle;1
576;200;247;88;land;false;forest;1
577;229;174;187;land;false;mountain;1
578;246;174;207;land;false;hills;1
579;154;198;158;land;false;mountain;1
580;198;182;231;land;false;mountain;1
581;173;221;130;land;false;forest;1
582;243;237;96;land;true;forest;1
583;90;215;239;land;false;mountain;1
584;228;253;199;land;false;forest;1
585;126;147;245;land;true;forest;1
586;243;226;186;land;false;mountain;1
587;210;156;247;land;true;forest;1
588;239;221;230;land;true;desert;1
589;158;238;254;land;false;hills;1
590;210;121;241;land;false;forest;1
591;174;171;205;land;false;forest;1
592;202;100;204;land;false;mountain;1
593;145;210;153;land;false;mountain;1
594;242;173;159;land;false;desert;1
595;182;166;218;land;false;desert;1
596;186;240;119;land;false;forest;1
597;89;243;246;land;true;forest;1
598;222;231;76;land;true;mountain;1
599;201;177;252;land;true;forest;1
600;242;223;202;land;true;mountain;1
601;224;199;193;land;true;forest;1
602;224;205;152;land;true;forest;1
603;251;36;217;land;false;forest;1
604;216;168;124;land;true;mountain;1
605;144;158;228;land;false;forest;1
606;238;80;188;land;false;mountain;1
607;253;155;166;land;false;forest;1
608;136;246;156;land;false;desert;1
609;141;240;147;land;true;mountain;1
610;141;225;242;land;true;jungle;1
611;238;229;83;land;true;mountain;1
612;122;236;252;land;true;mountain;1
613;67;220;217;land;false;jungle;1
614;204;86;221;land;true;desert;1
615;220;99;188;land;false;desert;1
616;229;210;223;land;true;forest;1
617;242;138;197;land;true;forest;1
618;165;235;157;land;false;mountain;1
619;222;106;188;land;true;mountain;1
620;211;72;222;land;true;forest;1
621;248;149;177;land;false;desert;1
622;202;253;178;land;true;desert;1
623;187;238;199;land;false;forest;1
624;208;226;182;land;true;mountain;1
625;208;99;211;land;false;forest;1
626;165;174;173;land;true;mountain;1
627;179;196;241;land;false;forest;1
628;209;161;209;land;true;mountain;1
629;125;240;213;land;false;forest;1
630;213;162;184;land;true;forest;1
631;173;232;126;land;true;mountain;1
632;191;170;160;land;false;forest;1
633;217;91;223;land;false;forest;1
634;153;213;163;land;true;mountain;1
635;193;140;222;land;false;hills;1
636;249;178;249;land;false;mountain;1
637;248;169;210;land;false;hills;1
638;147;123;243;land;false;forest;1
639;198;247;170;land;false;forest;1
640;231;220;244;land;false;desert;1
641;107;175;244;land;true;forest;1
642;40;247;243;land;false;mountain;1
643;254;213;143;land;true;desert;1
644;203;131;249;land;false;desert;1
645;232;106;250;land;true;forest;1
646;251;24;240;land;true;plains;1
647;168;128;254;land;true;mountain;1
648;251;117;164;land;false;mountain;1
649;252;218;90;land;false;forest;1
650;220;241;203;land;true;forest;1
651;180;191;231;land;false;forest;1
652;131;252;240;land;true;mountain;1
653;169;88;252;land;false;desert;1
654;118;252;183;land;false;forest;1
655;136;206;225;land;true;forest;1
656;238;79;195;land;false;mountain;1
657;116;196;220;land;false;forest;1
658;172;184;204;land;true;mountain;1
659;217;111;249;land;true;desert;1
660;163;167;247;land;false;forest;1
661;179;73;251;land;false;forest;1
662;240;253;205;land;true;forest;1
663;239;182;219;land;true;mountain;1
664;227;82;251;land;false;forest;1
665;206;201;117;land;false;forest;1
666;248;205;63;land;false;desert;1
667;187;119;242;land;true;desert;1
668;139;223;172;land;true;mountain;1
669;193;169;226;land;false;forest;1
670;211;193;100;land;false;desert;1
671;227;183;159;land;true;jungle;1
672;235;249;36;land;false;forest;1
673;130;151;232;land;false;mountain;1
674;215;204;150;land;true;mountain;1
675;244;223;190;land;false;hills;1
676;167;217;243;land;false;plains;1
677;76;240;252;land;false;mountain;1
678;137;199;222;land;true;mountain;1
679;172;227;220;land;false;forest;1
680;168;217;155;land;false;forest;1
681;252;232;221;land;false;mountain;1
682;232;252;23;land;false;mountain;1
683;57;249;224;land;false;mountain;1
684;244;72;185;land;true;forest;1
685;234;166;222;land;true;forest;1
686;205;201;183;land;false;mountain;1
687;99;235;171;land;false;forest;1
688;169;232;102;land;false;desert;1
689;183;221;217;land;true;forest;1
690;193;253;67;land;true;forest;1
691;174;230;234;land;false;forest;1
692;233;238;45;land;true;forest;1
693;182;245;122;land;false;mountain;1
694;191;185;213;land;true;forest;1
695;196;110;242;land;false;desert;1
696;127;212;227;land;true;jungle;1
697;226;186;183;land;true;hills;1
698;202;251;134;land;true;hills;1
699;216;245;84;land;false;forest;1
700;175;129;215;land;false;forest;1
701;86;232;195;land;false;forest;1
702;157;157;196;land;false;mountain;1
703;224;72;217;land;false;forest;1
704;172;254;212;land;false;hills;1
705;249;219;46;land;false;desert;1
706;248;223;158;land;true;forest;1
707;225;207;194;land;true;forest;1
708;177;135;191;land;true;plains;1
709;199;166;228;land;false;jungle;1
710;246;213;232;land;true;mountain;1
711;96;177;246;land;true;mountain;1
712;129;190;219;land;true;mountain;1
713;173;247;196;land;true;mountain;1
714;157;167;192;land;false;mountain;1
715;199;214;232;land;false;forest;1
716;150;236;183;land;false;desert;1
717;230;115;253;land;false;forest;1
718;209;195;222;land;false;forest;1
719;125;224;240;land;true;plains;1
720;95;249;227;land;true;jungle;1
721;240;168;103;land;false;mountain;1
722;153;212;161;land;true;plains;1
723;202;221;158;land;false;forest;1
724;212;158;235;land;false;hills;1
725;244;108;180;land;true;mountain;1
726;171;234;245;land;true;desert;1
727;221;227;204;land;false;forest;1
728;229;230;152;land;false;mountain;1
729;215;159;222;land;true;forest;1
730;98;175;245;land;false;mountain;1
731;252;253;206;land;false;forest;1
732;178;113;229;land;true;forest;1
733;110;214;186;land;false;mountain;1
734;241;167;128;land;false;hills;1
735;117;155;234;land;false;mountain;1
736;143;251;186;land;false;hills;1
737;232;249;115;land;true;forest;1
738;230;50;251;land;false;desert;1
739;81;199;251;land;false;desert;1
740;247;208;114;land;false;mountain;1
741;224;148;142;land;false;plains;1
742;173;202;230;land;false;mountain;1
743;213;162;176;land;false;mountain;1
744;114;237;214;land;false;forest;1
745;241;147;132;land;true;mountain;1
746;182;236;146;land;false;mountain;1
747;219;192;250;land;true;mountain;1
748;191;226;91;land;true;forest;1
749;249;143;229;land;false;mountain;1
750;180;99;244;land;false;forest;1
751;169;133;206;land;false;mountain;1
752;136;159;208;land;true;forest;1
753;133;224;249;land;false;desert;1
754;51;253;202;land;true;desert;1
755;210;126;232;land;false;mountain;1
756;216;113;228;land;false;forest;1
757;253;118;228;land;true;jungle;1
758;221;217;248;land;false;forest;1
759;241;135;193;land;false;jungle;1
760;110;252;168;land;false;hills;1
761;214;145;192;land;false;mountain;1
762;233;167;240;land;true;mountain;1
763;244;26;252;land;true;forest;1
764;84;223;251;land;false;forest;1
765;242;249;154;land;false;forest;1
766;248;233;118;land;false;desert;1
767;206;240;206;land;false;desert;1
768;248;88;180;land;false;forest;1
769;187;226;131;land;false;forest;1
770;189;106;240;land;true;mountain;1
771;236;137;231;land;false;desert;1
772;229;245;218;land;false;forest;1
773;124;159;231;land;true;mountain;1
774;130;153;231;land;false;mountain;1
775;242;185;85;land;false;forest;1
776;171;215;174;land;false;forest;1
777;223;236;224;land;false;mountain;1
778;49;215;248;land;false;desert;1
779;237;193;252;land;false;desert;1
780;74;197;253;land;true;forest;1
781;220;248;208;land;false;mountain;1
782;202;253;232;land;false;jungle;1
783;200;228;193;land;false;mountain;1
784;251;253;87;land;true;plains;1
785;223;250;155;land;false;forest;1
786;105;225;221;land;false;mountain;1
787;199;125;212;land;true;forest;1
788;207;187;138;land;true;mountain;1
789;154;243;206;land;false;plains;1
790;137;155;216;land;false;desert;1
791;133;214;242;land;false;forest;1
792;205;129;250;land;false;desert;1
793;135;254;184;land;false;desert;1
794;145;252;162;land;true;forest;1
795;224;236;82;land;false;forest;1
796;201;164;178;land;false;desert;1
797;195;223;182;land;true;jungle;1
798;161;224;211;land;false;forest;1
799;147;235;249;land;true;mountain;1
800;169;194;211;land;true;mountain;1
801;228;78;214;land;true;plains;1
802;217;176;121;land;false;forest;1
803;226;141;251;land;false;mountain;1
804;241;157;254;land;true;forest;1
